time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_XIa_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	alpha2M_IIa_l	alpha2M_Xa_l	alpha2M_l	mIIa_AT_l	mIIa_f	mIIa_l
330.0.	0.0005111731018420001	0.004499030797282	58.08576754559669	0.16715078998075	1.210564305689721	21.895000736597975	2906.650252297778	177.15308364377557	386.0639487213874	441.60850998662147	0.0035576585315140003	0.977504220031791	25.791205722984767	0.016336323684564003	3.599615345012601	0.106435911071663	0.003752517040795	0.008448667581618	0.38876561575835306	85.69668621028951	50696.81969263072	0.16487665552883102	0.363072840773268	1.89376868325732	240.01545356724603	0.004374725698088	2.488318493641447	0.0073067806604710005	4.4290079235031964e-33	1.7053689357419343e-31	5.688549983239139e-06	0	9.463817626949551e-05	0.000143037644479	0.00038152804754000005	3.8188363894424553e-07	0.018938121436702003	1.965923711464807e-41	1.907232344148038e-40	4.371218108023735e-43	1.0928420648301578e-40	1.6273640997957469e-40	2.309024263975156e-06	0.000174602155114	0.008962336480737	0.678148394615625	3.5132500984605316e-28	3.5760222301175825e-28	1.353088831204276e-26	0.08960187170207401	10.005398510181546	2.37172909584964e-36	2.8470845850797184e-35	3.624082442736405e-38	6.244748195236421e-36	1.753500128967329e-35	9.03121317734453e-06	0.0015340918299390001	0.116458833178692	19.795833757358672	-1.80900342480345e-45	3.1262762960589597e-44	0.179953721010596	7.925045542391448	31.60435412321986	84.31855356938809	9.070468666425764	0.016805887261293	0.049181414141591	0.015677954219335002	6.945618787222345	30.96243970831836	129.97739249320458	4.520216477602853	2465.502391029186	20.669332401515145	4.00189116495408	213.721090145517
335.0.	0.00047198308106400006	0.004082678441429	58.145243012169665	0.166990844842711	1.212019193084779	22.155592343227514	2903.306220244758	176.56255740655965	385.618506834103	444.06179153289935	0.0031520774260110004	0.976261076199854	23.694047562979144	0.015642539898527	3.45423246222899	0.10920236500761901	0.0034648869585930005	0.007806589218737001	0.38863842581726005	85.85374885129988	50806.37162905468	0.14594998172446802	0.32209022922977404	1.889253697958807	239.9609486283482	0.004397221048579	2.488249355612718	0.0073534233387080004	6.316487230119448e-34	2.443797197867964e-32	5.264953647840451e-06	0	9.123344347104722e-05	0.000137847102677	0.000368065073265	3.683783581942774e-07	0.020586846374142	3.162648074789646e-42	3.345168900576323e-41	7.691686523941627e-44	1.931112764647225e-41	2.862984921220786e-41	2.125223884022401e-06	0.00016105152082700002	0.008956051799704	0.6791373121971851	5.385961321460684e-29	5.495984596303353e-29	2.0842182024950243e-27	0.089410286265217	10.005590082113125	3.5421518301025342e-37	4.607961414034971e-36	5.872476546164332e-39	1.0145323660201259e-36	2.8420328003414907e-36	8.169020295545395e-06	0.001390633558348	0.11625915827818901	19.80460873637342	-9.257032083234998e-44	9.244906531797222e-44	0.167258614616414	7.677149042156094	31.513722091997927	84.25909898150061	9.301712776301654	0.015148389845954001	0.04438201651393801	0.014120217968403001	6.898245446530984	30.817570963913766	130.73938550149848	4.639658571261256	2464.620955927234	21.065480737816706	3.9847412865803173	213.2648073761272
340.0.	0.000435810905319	0.0037030909069820004	58.19796687221811	0.166828235217712	1.213308249367428	22.40774466110592	2900.1774190697706	176.0202816260169	385.2272310797086	446.3122438743611	0.0027922871176350003	0.9748166285252391	21.751110168992184	0.014998623344893	3.318832670433732	0.111964817220008	0.00319955871423	0.007213424397785001	0.38850659487356304	85.99963520237229	50909.98653818042	0.12921791417121	0.285747540095503	1.885028629363677	239.9128655966051	0.004417985547717	2.488180154345768	0.007401860106520001	9.089817449069353e-35	3.533956066853898e-33	4.886454519946849e-06	0	8.809188213927197e-05	0.000133057675692	0.00035562254295600003	3.5589697466722764e-07	0.022391084357133002	5.337627756404462e-43	5.911435865973522e-42	1.359581499281659e-44	3.406088717616314e-42	5.079847453550132e-42	1.956581207170767e-06	0.00014857450125300002	0.008949845711954	0.680050829188245	8.327772516626037e-30	8.520922002859301e-30	3.2386127437092843e-28	0.089229839093069	10.005770516803887	5.216676986977322e-38	7.4305711384631075e-37	9.498019934222995e-40	1.641418818421554e-37	4.597881866405781e-37	7.387364435174249e-06	0.0012601344325630002	0.11606916747885102	19.812578640103247	3.692401866188084e-44	-2.315876394481858e-44	0.155644222188659	7.436611116705441	31.429175571939172	84.20502841002687	9.531102845034788	0.013647290718347001	0.040024644389538004	0.012709644606008002	6.84995227830098	30.664106224227467	131.4389178226578	4.758234242591826	2463.802847934743	21.459524732518254	3.968312153436694	212.81841269134534
345.0.	0.00040242452557800003	0.003357119458996	58.24470088609562	0.16666377358297502	1.214450105869678	22.65173573431513	2897.248093537172	175.52163095120716	384.8850683186021	448.3752532326248	0.002473224954286	0.97316101177973	19.95289282245272	0.014400155764883002	3.192586903825972	0.11472343506302402	0.0029547766004340004	0.006665449688646001	0.38837039192377304	86.13528979805453	51008.18623756551	0.114426075550105	0.253526389962661	1.881065242746689	239.87047432717236	0.00443715065148	2.4881108392008873	0.007452010147638	1.3396905774887832e-35	5.153780585706926e-34	4.547586117754049e-06	0	8.519341289846541e-05	0.000128638771655	0.00034412521390600004	3.443639409458305e-07	0.024365763265991002	4.773205231749511e-44	1.063150032986871e-42	3.444260043985e-45	4.615393456064802e-43	1.08350685429657e-42	1.801768166448318e-06	0.00013708298945700002	0.008943700483192001	0.6808947639445211	1.3067408830614671e-30	1.3299884547579011e-30	5.075222466840335e-29	0.08905949660062701	10.005940847763297	7.649157742539886e-39	1.1934478677821222e-37	1.624353874330647e-40	2.599781588348247e-38	7.445647701755569e-38	6.678584221093247e-06	0.0011414274591860002	0.115887965741471	19.819814697270797	-5.178557181112624e-45	9.345329756396907e-45	0.14500454149230002	7.203259724192582	31.350189761805524	84.15597794617375	9.758629936952305	0.012288264697233	0.036070908925092	0.011432937862974	6.800851422105034	30.502910129186297	132.0806498445808	4.875932093654981	2463.0434180617567	21.851564123883932	3.952537241994806	212.3810480253634
350.0.	0.000371609380958	0.0030418857564840003	58.28612249447501	0.166498134869102	1.21546135296361	22.887834142920497	2894.5035224851954	175.06242236746806	384.58740936968167	450.26518797341726	0.002190365627936	0.9712824468511531	18.290258017654043	0.013843178727644002	3.074745684735378	0.11747837290678001	0.0027289255423400003	0.00615922213628	0.38823000630633603	86.26156524079232	51101.44861672632	0.10134944325945801	0.22496471366734402	1.877338112499904	239.83312589788687	0.004454838077218	2.488041361327713	0.007503800595074	1.934947124776598e-36	7.596781075080841e-35	4.2436060573173e-06	0	8.251945454932608e-05	0.000124562079094	0.000333503074111	3.337089692801467e-07	0.026527187520918	1.582035740767828e-44	1.8905361885963544e-43	4.6021274140477604e-46	1.073730625194022e-43	1.6477827385646662e-43	1.659584820660876e-06	0.000126496556274	0.008937600612977001	0.6816744861863451	2.043901235963005e-31	2.1045137185059385e-31	8.032118114229486e-30	0.088898322606116	10.006102011102834	1.157441628911036e-39	1.907666718330592e-38	2.468277431065978e-41	4.23956621332316e-39	1.1837152195900178e-38	6.035810584992171e-06	0.0010334568380410002	0.11571474216714	19.826382029640342	2.4183969833814654e-46	1.349426681689092e-45	0.13524512524652402	6.976920731832994	31.276286576313165	84.11160687077968	9.984287249366748	0.011058303272163	0.032485576669177	0.010277969846039	6.75104577648398	30.334777153612347	132.66894524202246	4.992742317176328	2462.338312440794	22.24168977620385	3.937356249924732	211.95192191803457
355.0.	0.00034316717371	0.0027547574665730003	58.32283380656922	0.166331876233363	1.216356752563987	23.116299312172323	2891.929967346821	174.63887176720473	384.3300512323605	451.9954491755983	0.001939668783352	0.9691671930058731	16.75445176414267	0.013324139357862001	2.96463060510105	0.12022977260829701	0.002520519684185	0.005691558909821001	0.388085568118879	86.37923214839637	51190.21094620715	0.08978899473004401	0.19965097647965802	1.8738243397950822	239.80024392899466	0.0044711604874990004	2.4879716739923112	0.007557165520195	2.8687312813541043e-37	1.131926157691949e-35	3.970393520681029e-06	0	8.005281820976537e-05	0.00012080140618	0.000323691027875	3.2386671414330516e-07	0.028893138210783	5.126015577316931e-45	3.4003641202810876e-44	7.525261803138923e-47	1.8778729243824541e-44	2.7851626792883773e-44	1.528945222638074e-06	0.00011674171191400001	0.008931532632937	0.682394950942204	3.250794939136661e-32	3.36161736650044e-32	1.2846082023037641e-30	0.08874546914846501	10.006254854718229	1.6579166959696708e-40	3.039966017348066e-39	3.883685825047706e-42	6.772040153377287e-40	1.898447927608749e-39	5.452871846579579e-06	0.0009352658945820001	0.11554876237974	19.83234017564018	1.3513310132878389e-46	4.7349114346021826e-46	0.126281717429716	6.757418970397973	31.207030355658063	84.07159634909915	10.208069907520064	0.0099455862786	0.029236321585727	0.009233677882721001	6.700629857904578	30.160437175156122	133.20788390629798	5.108656560527135	2461.683459533168	22.629984485291473	3.9227145488380293	211.53030699431963
360.0.	0.000316914710795	0.0024933262699100003	58.355369702036185	0.16616545432569402	1.217149430848151	23.337381821642406	2889.5146208334986	174.24755515773722	384.1091625368015	453.5785210833667	0.0017175307481370001	0.9667994961993781	15.337116308744797	0.012839843156198	2.861626798701414	0.122977764066222	0.002328191894878	0.005259518266605001	0.38793716456839406	86.4889879348178	51274.87298647008	0.07956872838648	0.177218912674548	1.870503299710797	239.7713167572716	0.004486222131749	2.48790173278414	0.007612045084117	4.1887266379252927e-38	1.705992966561332e-36	3.724362031115537e-06	0	7.777760784183494e-05	0.000117332529625	0.00031462859228600004	3.147764659903588e-07	0.031482973052491	2.423562050935955e-45	6.247538948035266e-45	6.644699839628343e-48	2.0005855168702047e-45	4.8529158104297766e-45	1.408865107657904e-06	0.00010775124978300001	0.008925484919196001	0.6830607300936311	5.1790609913535736e-33	5.4316265444083645e-33	2.076603329953474e-31	0.088600168207713	10.006400146568735	2.434678664063882e-41	4.83209889814441e-40	5.982693005679496e-43	1.020293221762953e-40	3.076507940589558e-40	4.924212176750415e-06	0.0008459865601910001	0.115389361583677	19.83774356695873	5.890260673219245e-47	1.870196232763388e-46	0.118039060166161	6.54457911819145	31.142023993611666	84.03564816136503	10.429974784277302	0.008939367550010001	0.026293495988048	0.008289970877230001	6.649690559963996	29.980560606085575	133.70127519564295	5.223667803333454	2461.075057001016	23.016523713159447	3.908562681000371	211.11553695817602
365.0.	0.000292682812171	0.0022553880018820003	58.38420511855923	0.165999240322697	1.217851052522229	23.55132371137806	2887.2455562720093	173.885373943929	383.92125193299586	455.0260209520309	0.001520740286989	0.9641615364500721	14.030296634514102	0.012387412905996	2.76517628157165	0.12572246583228	0.0021506841242350003	0.004860381777552001	0.387784852981138	86.5914645693769	51355.79990062802	0.070533020449121	0.15734275704557701	1.867356414577654	239.7458903960483	0.004500119447313	2.487831495733393	0.0076683848192990005	-1.138252661575212e-38	2.7281657000609284e-37	3.5023851511676047e-06	0	7.567912702424805e-05	0.00011413305299000002	0.000306259605662	3.063818573328694e-07	0.034317723262946	-5.27033477074618e-46	2.199991574176171e-45	4.3141340289502664e-47	-1.317985604402429e-44	1.499686998198918e-44	1.298451129176372e-06	9.946366151249824e-05	0.008919447518407	0.68367604165499	1.2194335894819579e-34	9.353853885393837e-34	3.4391590745416994e-32	0.088461724232142	10.006538582149698	-6.348839661671277e-42	7.958626296383553e-41	4.2169477318511395e-43	-2.0414881889493942e-41	9.149737697463394e-41	4.444821259020418e-06	0.0007648301739240001	0.11523593823831901	19.842641962689488	2.098278671186224e-47	8.819257246532787e-47	0.11044984904482501	6.338226439577128	31.080905439641878	84.00348347705355	10.650000340892287	0.008029872889698001	0.023629918903676002	0.007437644281729001	6.598307826671172	29.795763121187747	134.15267131429042	5.337770246993864	2460.509558438708	23.401376257867447	3.894855897203249	210.70700327326418
370.0.	0.000270315284994	0.0020389247035860003	58.409761595149135	0.16583353298494102	1.218471978002104	23.75835878289061	2885.111677972142	173.5495237986516	383.7631391552594	456.34874790937243	0.001346438217871	0.9612333778362021	12.826441881540221	0.011964252809382	2.674772053551389	0.128463985758021	0.00198683854439	0.004491637755474001	0.38762867107111504	86.68723544118632	51433.32497699393	0.062544280741018	0.13973293491624902	1.8643669506404912	239.72356221422106	0.004512941621766	2.4877609233610762	0.0077261350171640005	8.188883696930654e-40	3.995854404612924e-38	3.301733100987035e-06	0	7.374379173521861e-05	0.000111182274065	0.00029853194874900004	2.986305818427588e-07	0.037420183945934	1.2384150293555521e-46	2.925012823662986e-46	1.5329700068131232e-48	-1.056934028762945e-46	4.109177578811959e-46	1.196891416704077e-06	9.182261400872043e-05	0.008913411986671001	0.6842447769230401	1.319154622445084e-34	1.465748645160324e-34	5.5971361638144825e-33	0.088329507385975	10.006670791244588	1.132391510265802e-42	1.16621217428401e-41	2.219007503526869e-44	1.8249705087569353e-42	7.169244620467609e-42	4.010173410624734e-06	0.000691079411019	0.11508794829311801	19.84708084514408	5.147890424479377e-48	4.543349855863822e-47	0.103453817590549	6.138187399518861	31.023344535518227	83.97484167825816	10.868146485745203	0.007208208861053	0.021220680577773002	0.006668302835934001	6.54655525153728	29.60661001244355	134.56538066615977	5.450959214630358	2459.983660119203	23.7846048641009	3.881553732912753	210.30415166425541
375.0.	0.000249667962285	0.0018420883822620002	58.432413137922275	0.165668569968026	1.219021404870584	23.958712893379357	2883.1026729120067	173.23746670002916	383.631928523562	457.5567305449228	0.0011920806878310001	0.957992925761828	11.718402652227441	0.011568017120549001	2.58995286752368	0.131202421659835	0.0018355894141490001	0.0041509658257700005	0.38746864496136	86.77682143923617	51507.752168720894	0.055480874178312004	0.12413217602833101	1.861519835446142	239.7039752702863	0.0045247711183030006	2.487689978678545	0.0077852502031580005	1.098026815616444e-40	6.241172006688834e-39	3.120018621014768e-06	0	7.195904885815268e-05	0.00010846106095000002	0.00029139727913900004	2.914741268822378e-07	0.040814993550348004	1.5184194127136571e-46	6.166947216549759e-47	9.571509472539722e-50	-5.783636529381065e-47	-2.296378128731653e-47	1.103447267202295e-06	8.477648066866572e-05	0.008907371240539001	0.6847705256293151	2.1298334893846848e-35	2.411486438930343e-35	9.358604458632584e-34	0.08820294744035301	10.006797344033759	-7.257472542791251e-44	1.8170111180426262e-42	2.484164723536592e-45	2.2537983137650448e-43	1.480582469698174e-42	3.616174713098751e-06	0.000624081173986	0.11494489993090601	19.851101781024564	2.2936203759135337e-48	2.278360520980859e-47	0.096996934239626	5.9442901723810415	30.96904015136208	83.94947923566065	11.084414448443917	0.006466280919536001	0.019042962145349	0.005974290248668	6.49450061243476	29.413620199256115	134.942481060361	5.563231060208715	2459.4942878794236	24.16626677959641	3.868619619809854	209.9064785418771
380.0.	0.00023060780423000003	0.0016631863043430001	58.45249147036867	0.165504537591386	1.219507494925343	24.152604242004365	2881.208963963163	172.94690577389994	383.52498467065055	458.65927300372323	0.001055405891137	0.954415897340231	10.69942501129216	0.011196582670990001	2.510298585922193	0.13393786198878702	0.001695955611077	0.0038362225783790003	0.387304795369304	86.86069634339087	51579.358458300405	0.049235279610768005	0.110312017504021	1.8588014937888082	239.6868132417332	0.004535684166062	2.48761862714927	0.007845688684673	2.6433850821416163e-41	9.782121156224336e-40	2.9551506652812558e-06	0	7.031330021325504e-05	0.00010595173645800001	0.00028481077908000004	2.848675196866096e-07	0.044528696768640005	1.623750248449011e-47	8.27964944201683e-48	-2.951684166058869e-50	1.079809185552556e-47	-1.219537238841642e-47	1.017445812127675e-06	7.827792022526756e-05	0.008901319419509	0.6852565992207631	3.966690452203509e-36	4.10292868668377e-36	1.5788337197002347e-34	0.08808152824406101	10.006918756623442	1.6974125605159159e-44	2.8412674049493275e-43	1.304481060554531e-46	6.502858856681948e-44	1.7350031262914791e-43	3.259116920670623e-06	0.0005632403182440001	0.11480634877819301	19.854742751201503	1.130891170579994e-48	1.2025187350889278e-47	0.091030697317482	5.756365060678163	30.9177175905397	83.92716863925511	11.298806667113185	0.005796720087799001	0.017075868925554002	0.00534862526742	6.442206350638178	29.217269920452107	135.28683266918122	5.674583085758469	2459.0385842450546	24.546414262016793	3.8560205302716923	209.51352743038146
385.0.	0.00021301205982700002	0.001500667664839	58.47029072659945	0.16534157925297802	1.2199374880784721	24.340243647406883	2879.4216648154406	172.6757626256984	383.4399103017433	459.66499942309724	0.0009344039905770001	0.9504758121308311	9.763141862067059	0.010848024750803001	2.4354260537867782	0.136670386494765	0.0015670337766330001	0.0035454282410780002	0.38713714229337903	86.93929160989123	51648.39605524118	0.043712458693227006	0.09806966366052801	1.85619970015373	239.6717958935214	0.004545751217217	2.4875468366226983	0.007907412160091	3.806074198446446e-42	1.5653344774072758e-40	2.805294739038e-06	0	6.879583176810118e-05	0.000103637970405	0.00027873091678300003	2.787690871835167e-07	0.0485897838786	1.812846684898849e-49	1.667422961030119e-48	4.2680510849628935e-51	1.1232870418236819e-48	1.281536748578898e-48	9.382735277338753e-07	7.22834975385012e-05	0.008895251759192	0.6857060523921991	6.5706432482509375e-37	7.0002727852915254e-37	2.7015975709868043e-35	0.08796478271214901	10.007035496056925	2.145057352162682e-45	4.416974357997681e-44	5.66384136422327e-47	1.0523478504642001e-44	2.6934003150073076e-44	2.9356371666768863e-06	0.0005080140917120001	0.11467189353693201	19.858038452045843	5.7799670345572634e-49	6.689621891343357e-48	0.085511515470349	5.574244837122773	30.869126236033836	83.9076973846856	11.511326687028765	0.00519281686955	0.015300276754465	0.004784943399469	6.389730001227403	29.01799613281681	135.60109066135055	5.785013465765948	2458.6138958728784	24.925095040541045	3.843726652084146	209.1248854570316
390.0.	0.00019676748621300002	0.001353111490639	58.486071642129176	0.165179802655764	1.220317804321763	24.521834815988186	2877.7325367098206	172.42215688538624	383.37452580976463	460.58189660217874	0.0008272900004190001	0.9461440120340731	8.903562269003702	0.010520595901935001	2.364985426396607	0.139400066876945	0.0014479920252620001	0.003276754311476	0.386965708483314	87.0130006245526	51715.09443589	0.038828411720025005	0.087225170195892	1.8537034459382982	239.65867503295493	0.004555037372728	2.48747457724785	0.007970385379428001	6.1153112325605715e-43	2.531155095760893e-41	2.668838878271196e-06	0	6.739674778072569e-05	0.000101504679371	0.000273119221011	2.731402292774977e-07	0.05302869796551601	7.617315792227576e-51	3.091674611779192e-49	7.444088319644732e-52	1.878841670357073e-49	2.773580031351355e-49	8.653704760439526e-07	6.675334149133884e-05	0.008889164474555001	0.686121702990521	1.129430364415252e-37	1.2098461814171121e-37	4.675803013196937e-36	0.087852288281795	10.007147984858422	1.587564052771362e-46	6.834214439956699e-45	9.111601780611362e-48	1.594041144696968e-45	4.404613889296634e-45	2.6426826089610408e-06	0.00045790719592900004	0.11454117200265801	19.861020570974844	3.0760362646720855e-49	3.9065732675963486e-48	0.080400162612744	5.397765021399066	30.823037413926983	83.89086701495795	11.721979069037408	0.004648461749195001	0.01369869009554	0.00427744380856	6.337124581038173	28.816199639376443	135.88771745212125	5.894521177937333	2458.2177613699364	25.302352736105956	3.831711091122534	208.74017994672852
395.0.	0.000181769622893	0.001219215652614	58.500065292152414	0.165019285994973	1.2206541348818631	24.697574600669803	2876.1339470516173	172.1843877255535	383.3268505873789	461.41735482997615	0.0007324793923260001	0.9413897208860471	8.115059202185062	0.010212707236699	2.298656897580636	0.142126967414472	0.001338064171184	0.0030285120885640004	0.386790521926392	87.082182487274	51779.66223415651	0.034508899196192	0.077618923106625	1.851302819877588	239.64723090269376	0.004563602778557	2.487401821372709	0.00803457584874	9.941369323445419e-44	4.144252049695964e-42	2.5443644284264987e-06	0	6.61069095777637e-05	9.95379335065104e-05	0.000267940068724	2.679452053177198e-07	0.057877799721634	1.822435629559825e-51	5.574633295634902e-50	1.377239863192723e-52	3.515239200298745e-50	5.129208592139114e-50	7.982251813002037e-07	6.165083579895608e-05	0.008883054652539	0.686506150403835	1.964360530613052e-38	2.116421959806931e-38	8.190668109043034e-37	0.087743662788395	10.007256605156803	3.1799482270753334e-47	1.0531645984128411e-45	1.399691332757306e-48	2.4609897890523802e-46	6.7220554192203166e-46	2.37747931270435e-06	0.00041246738563200004	0.11441385743407101	19.863718038585382	1.7104909092105199e-49	2.3853299987009748e-48	0.07566129794341901	5.226764101386765	30.779242452427024	83.87649221669994	11.930769306454657	0.00415809147049	0.012255111123296001	0.003820840869171	6.284438939412109	28.61224796873509	136.14899452564808	6.003105939643237	2457.847899534703	25.67822724387379	3.819949599737866	208.35907515303262
400.0.	0.00016792211798600002	0.001097786874863	58.512476423081466	0.16486008323838802	1.22095152361171	24.867653250029512	2874.618829945907	171.96091714297393	383.2950858921108	462.1782068279662	0.00064856619321	0.936180156114443	7.392356100247379	0.009922911952952002	2.236147781657497	0.144851145572876	0.001236544430522	0.0027991420462420004	0.386611617542487	87.14716538336837	51842.28899183206	0.030688310457178004	0.069109384425104	1.8489889003007471	239.63726896762424	0.004571502994108001	2.487328543434074	0.008099953571825	1.636382620498769e-44	6.8712843376345376e-43	2.430620909672298e-06	0	6.491787869313968e-05	9.772486994894921e-05	0.00026316048540600003	2.6315093338427023e-07	0.063171277692354	3.296372764323126e-52	1.0330008669969981e-50	2.525768189734234e-53	6.463556808309285e-51	9.360778389670206e-51	7.363700610277494e-07	5.6942339116410854e-05	0.008876920153474	0.686861792542594	3.45789658896464e-39	3.747759454457827e-39	1.452320729801877e-37	0.087638560720957	10.007361702429971	4.114271966004847e-48	1.616416558895587e-46	2.157507596908724e-49	3.80072937791612e-47	1.040462686922979e-46	2.137504777281772e-06	0.000371281537656	0.114289655243529	19.866157259503133	9.90852628351184e-50	1.5179316606340612e-48	0.071263042807939	5.061083707162521	30.737550917293788	83.86439996959189	12.137703749338314	0.0037166404617250005	0.010954918931848	0.0034103199424320003	6.23171807625058	28.406478025132657	136.38703379701957	6.110768149449945	2457.5021980535244	26.05275508119161	3.808420328797936	207.98126914698483
405.0.	0.00015513610351000002	0.000987731641049	58.523486419238935	0.16470222861716202	1.221214439587365	25.032254647851595	2873.180648671043	171.7503548192203	383.2775991333839	462.87076478928	0.000574303353227	0.9304807066561571	6.730512579869489	0.009649890762646001	2.177189907709638	0.14757265258302202	0.0011427825594850002	0.0025872039931040002	0.38642903824746705	87.20824959036888	51903.14677708632	0.027308662626798003	0.06157107883184901	1.8467536579927941	239.628617055023	0.0045787893345900004	2.487254719841607	0.008166490823809	2.727649668140382e-45	1.15382638286198e-43	2.3265043667495518e-06	0	6.382186409540463e-05	9.605361246770228e-05	0.000258749957677	2.587268019525199e-07	0.068944989990623	5.604261793435838e-53	1.8934397524550502e-51	4.6746043822547174e-54	1.197417097781595e-51	1.7307571125309722e-51	6.793773424702007e-07	5.259693128813007e-05	0.008870759520702001	0.687190841514564	6.161440173806348e-40	6.718648770210518e-40	2.606939820390964e-38	0.08753666982012301	10.007463588906676	5.7396046627316515e-49	2.470584892762762e-47	3.312252567454245e-50	5.842339982909504e-48	1.596588042929928e-47	1.9204636057519e-06	0.000333972129785	0.11416829998042001	19.868362323870233	5.961047561661655e-50	1.0036432950092228e-48	0.06717660727119	4.9005687448771695	30.697789006543925	83.85442874717226	12.342789535204975	0.003319496844098	0.00978475809314	0.00304149697764	6.179003431250071	28.199198527482608	136.60378849159522	6.217508833219532	2457.178702675178	26.42596970404211	3.797103601461968	207.6064908773199
410.0.	0.000143329616781	0.0008880479085530001	58.53325594276298	0.164545740431185	1.221446841799293	25.19155654323027	2871.813360086794	171.55144439831318	383.27290946243494	463.50085551585863	0.000508585174616	0.9242551930525331	6.124909562433468	0.009392438990162	2.121537290051016	0.15029153399049403	0.0010561793924140001	0.002391367965254	0.386242835516845	87.26571016285654	51962.39167945664	0.024318715064268002	0.054892797242223006	1.844589868574793	239.6211228111361	0.004585509188962	2.487180328858963	0.008234161952083001	4.604681225920067e-46	1.9624261675021382e-44	2.231038694005888e-06	0	6.281167324199292e-05	9.45131969174127e-05	0.00025468025769	2.546444934495739e-07	0.075236221772858	9.464992406862859e-54	3.47432557380811e-52	8.646487309705653e-55	2.217027213900772e-52	3.199506516237025e-52	6.26855405092752e-07	4.8586182983769235e-05	0.008864571897859	0.6874953380892991	1.1114055437705298e-40	1.2194648570226848e-40	4.7376451156957024e-39	0.087437707986122	10.00756254665837	8.153056223354522e-50	3.759104772998743e-48	5.0640502048267005e-51	8.942580600563862e-49	2.438079669220165e-48	1.724265893243485e-06	0.000300194078813	0.11404955258204601	19.87035520119992	3.713734790147143e-50	6.875009648633637e-49	0.063375960198401	4.745067496571284	30.659798089169676	83.8464277669557	12.546034525402556	0.002962462531239	0.008732435848722	0.002710381584787	6.126333147654255	27.990692254214014	136.801063527337	6.323329594329023	2456.8756068783273	26.797901794728322	3.785981706912343	207.234497409643
415.0.	0.00013242706500200002	0.0007978175507540001	58.54192728121431	0.164390624260765	1.221652236750506	25.345730771441204	2870.5113809582385	171.36305103854784	383.27967455678737	464.07385367037506	0.00045043160540000004	0.9174662268951461	5.571234039969467	0.009149455130403	2.068964043199837	0.15300783017410702	0.0009761827464440001	0.0022104058015110003	0.386053069558608	87.31979933257657	52020.165189344254	0.021673186104791003	0.04897599544837	1.842491033435545	239.61465144073367	0.00459170631501	2.487105350484241	0.008302943200756	7.873255091087149e-47	3.380873162730471e-45	2.143359504069183e-06	0	6.188066670931975e-05	9.309350213298956e-05	0.000250925278824	2.508778191846351e-07	0.082083341499462	1.591295197949647e-54	6.387746120757472e-53	1.5967960516405511e-55	4.0995025933368504e-53	5.904302790989386e-53	5.784454981504635e-07	4.488394630382037e-05	0.008858356953314	0.6877771650419221	2.029632994086273e-41	2.2411103782674848e-41	8.717414236517982e-40	0.087341420467481	10.007658830410337	1.117068453032289e-50	5.694072357851372e-49	7.71111567421553e-52	1.363167939763273e-49	3.711813443301176e-49	1.547007974851869e-06	0.00026963189426500004	0.11393319786892701	19.872155918155805	2.3894668607039397e-50	4.865737856535039e-49	0.059837537452827	4.594431691105936	30.623433374223424	83.84025628762178	12.747447246473577	0.002641716988676	0.0077868272736080005	0.0024133432599560004	6.073742313399402	27.781218109429197	136.9805253924299	6.428232567616303	2456.591242039947	27.168579523301986	3.775038712400483	206.86507134744278
